state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	age(EPI_ISL_19216501|A/northern_fulmar/Greenland/08238-1.01/2023|H5N5|North_America|2023|wild_avian|A6)	age(EPI_ISL_19776983|A/bald_eagle/USA/005188-001/2025|H5N5|North_America|2025|wild_avian|A6)	age(EPI_ISL_19216500|A/glaucous_gull/Greenland/08236-1.02/2023|H5N5|North_America|2023|wild_avian|A6)	treeLikelihood	branchRates	coalescent
58200000	-50238.36485310922	-5674.308206867948	-44564.05664624127	5.518365090607946	2020.5336897039126	106.41666851491937	4.727215321855873	8.816751073569367	0.33002896551327077	0.19897780563508352	0.23832338017694257	0.23266984867469429	0.2523400552780979	0.0027004908507417607	0.002580588914063762	0.002199097916217624	0.8982057289165053	0.04475659290255414	2.3620485804178917	1.0229909917185407	2.299183007364256	-44564.05664624127	-4752.222150280621	-924.2731373466914
58500000	-50253.7846433885	-5716.5507568061485	-44537.23388658235	5.178114987388126	2020.8739398071323	112.17469938601336	5.2956370694493655	8.759353784477131	0.3324361646655473	0.1997473299157279	0.23800685645808972	0.22980964896062572	0.2342850392229323	0.0025016665268207962	0.0025920053883323494	0.00207415167675573	0.9118556985960432	0.011945838167890362	2.2686723937606113	0.8667911508053593	2.287887175972175	-44537.23388658235	-4752.222150280621	-966.5209915879714
58800000	-50231.6722746226	-5734.059161814382	-44497.61311280822	5.089124661504149	2020.9629301330162	113.82591724529681	5.669000728344971	8.669018947767718	0.3310027316282586	0.1969907979722563	0.24233333215128716	0.2296731382481881	0.2437746480618427	0.0025153852690168316	0.002410634778562951	0.0020400126541693622	0.8300182739359511	0.045767252383096854	2.369186399504977	0.9862699383665733	2.148165419398902	-44497.61311280822	-4752.222150280621	-983.9598068861379
59100000	-50266.79313093961	-5706.609340155269	-44560.18379078434	5.128833873884223	2020.9232209206361	112.15688241514982	4.813906349485661	9.703642559333865	0.3326285840480894	0.19303358040047042	0.241475186147378	0.23286264940405244	0.23066163077169122	0.0026373089900232874	0.0027028496212234943	0.002084237798786872	0.9658079491541505	0.0037590690078003904	2.4307566130910243	1.0368178518715851	2.1144804171985947	-44560.18379078434	-4752.222150280621	-956.4578117258609
59400000	-50299.99033597164	-5746.5711926208605	-44553.41914335078	7.158718052463208	2018.8933367420573	126.85086688801222	5.5738687433849705	9.125820048964446	0.33152255338408837	0.19720816234404995	0.23768839746538123	0.23358088680647104	0.2339326726785886	0.002255388580135686	0.002153167687109127	0.0018174877038728745	0.9602501465629875	0.047912613420166894	2.217018249282097	0.9665275449897522	2.5159586792683863	-44553.41914335078	-4752.222150280621	-996.5278465775364
59700000	-50247.123309279894	-5722.026735819345	-44525.09657346055	6.536491323418513	2019.515563471102	124.29043688736127	5.644162012378017	8.204548616155865	0.32760273699581327	0.19992888625091912	0.24471631803816368	0.22775205871509413	0.21472656075074695	0.0024538959365903064	0.0028052926414205244	0.0018734767498289804	1.043350494080215	0.00565329930699417	2.424486829293703	0.9424717251170783	2.22414382512569	-44525.09657346055	-4752.222150280621	-972.1213240167294
60000000	-50234.33867332187	-5698.382656678035	-44535.95601664384	7.531775870405502	2018.520278924115	121.08393890104453	4.693891958292182	8.66127174765614	0.3236122373159911	0.1969709284311233	0.2457221384190493	0.23369469583382696	0.2523947165754413	0.0024614680725834506	0.0028722757322964566	0.0019025238430224623	1.0691961231887797	0.06412326636179924	2.065741196860414	0.9375681717491926	2.2301319998102183	-44535.95601664384	-4752.222150280621	-948.48499758519
60300000	-50292.31031633325	-5731.633798175588	-44560.67651815766	6.063354086496822	2019.9887007080235	121.87632564324717	5.63360796151496	8.848363826332296	0.33250285988056333	0.19390902363371174	0.23923103798749754	0.23435707849821835	0.2206441794590292	0.0023680801079873056	0.0026198826413769997	0.0018554501022673778	1.0571038696289001	0.11712808000452267	2.3438902918022553	1.0093045757199195	2.104264112321435	-44560.67651815766	-4752.222150280621	-981.6125738710737
60600000	-50263.20481069573	-5731.469911167363	-44531.73489952837	6.319316407721933	2019.7327383867985	120.23704077328405	5.843007319821459	9.132488518130264	0.3294065569410985	0.19882873787678987	0.2361295267329809	0.2356351784491214	0.23285291539359737	0.0022884748756741412	0.0021112805070765918	0.0019314376184314003	0.9947619422073173	0.03722175659895625	2.4516460448474207	0.9257936364158306	2.052614118056961	-44531.73489952837	-4752.222150280621	-981.3572806443673
60900000	-50268.943679670985	-5720.456524920603	-44548.48715475038	5.493629822398245	2020.5584249721223	115.30476100680532	5.240548800486396	8.516583927512803	0.3266224590797638	0.19653464728538764	0.24023880963597355	0.2366040839988661	0.2342228939013325	0.0026140625947409348	0.0025577005825144516	0.00196882618722321	1.0058557723675265	0.03612420754037908	2.2594877630781305	0.9605619904065525	2.0532256798295743	-44548.48715475038	-4752.222150280621	-970.4573428064605
61200000	-50240.45955640724	-5738.308370650823	-44502.15118575641	5.922936148731895	2020.1291186457886	123.107904984068	5.572778392472517	9.000664281211595	0.33592188898911657	0.19588879464214348	0.23595899844666687	0.23223031792206342	0.2518526944761283	0.002418970014147965	0.0026476092183097904	0.0018501475469188567	1.2335976935854334	0.04160235605097021	2.1808037490473127	0.8435561824057748	2.0830805811880744	-44502.15118575641	-4752.222150280621	-988.1906674580958
61500000	-50256.68715297772	-5715.671577869267	-44541.01557510845	6.543263694300869	2019.5087911002197	118.45778528267698	5.551889489172738	9.252133207353804	0.32782476037244984	0.20243660631275903	0.2359415184406327	0.23379711487414845	0.23593116748814116	0.002658862802004615	0.0027070936358389915	0.0019728872377792785	1.0206432793109255	0.023798641543498356	2.4372613445723523	0.9573519104306811	2.0627118260378245	-44541.01557510845	-4752.222150280621	-965.4566814807935
61800000	-50261.83062536277	-5720.513563870649	-44541.31706149212	5.279368573281161	2020.7726862212394	114.64135883698108	5.168642512744059	8.787939120345015	0.3295969770322069	0.2032166429344677	0.23946322208518617	0.22772315794812945	0.2561729180547553	0.002430771875190324	0.0022754772420665458	0.002053236139735947	0.963767853518505	0.03390402425708293	2.2819362247825383	0.969901562149768	2.6012038526124073	-44541.31706149212	-4752.222150280621	-970.4867506936325
62100000	-50213.70532520876	-5697.052523750426	-44516.65280145833	5.705943348434059	2020.3461114460865	110.71280201311669	5.470219242465386	9.376532009996847	0.33085457228427473	0.20112449187920023	0.24182322699297137	0.22619770884354382	0.2329597126449367	0.0028020972733318	0.002947046074758838	0.002050357341704659	1.1205156180883655	0.04008026424186523	2.2587145803751514	0.9202076131176053	2.089403969438768	-44516.65280145833	-4752.222150280621	-946.7784789449777
62400000	-50247.60653049418	-5716.283072339922	-44531.32345815426	5.448481326767539	2020.603573467753	113.59983429608572	5.481808752157476	8.597267594424014	0.33753913951759307	0.19513630808496088	0.2379686094485488	0.22935594294888764	0.22249250860607617	0.0025973036990154063	0.0027764865193204364	0.0020448134889334856	1.0401811646512982	0.03929079328885225	2.429673572218688	1.0417716363829959	2.2213427888042983	-44531.32345815426	-4752.222150280621	-966.2474646420857
62700000	-50197.57855900008	-5670.2001010991535	-44527.37845790093	6.495989182339862	2019.5560656121806	108.91645616955758	4.366271562803592	9.843645489796828	0.3293040807985696	0.20082734338766028	0.23775124323441707	0.23211733257934375	0.21186839940504412	0.002783751733771087	0.0029757837160279037	0.0021203689762888216	1.0666311576668073	-0.00974113026317944	2.5073080710533566	0.9008673083700761	2.2064907812158236	-44527.37845790093	-4752.222150280621	-920.1078001877149
63000000	-50218.84197976001	-5660.684911979915	-44558.15706778009	4.960794633156038	2021.0912601613645	103.12663468492728	4.546589017342368	8.99211460364847	0.3351432673148849	0.19320617800435658	0.23902645311532955	0.23262410156541885	0.23535954273222107	0.0025994028101003876	0.00265631341492656	0.002093397528338376	1.0742989534858678	0.03446509022741194	2.3522401744682258	0.9291921497190883	2.374593582731207	-44558.15706778009	-4752.222150280621	-910.7105686585463
63300000	-50244.65654394221	-5711.269603493607	-44533.3869404486	5.237971499383769	2020.8140832951367	113.58506696142211	4.825702241415175	8.955000936921166	0.3279381920034731	0.19383889843020463	0.24440653906681128	0.23381637049950107	0.23289638968685752	0.002445905000423398	0.002484924872326236	0.0019982992879058656	1.0099706486170488	0.010270737960846786	2.196577473250268	1.0137366517814927	2.0903233590293553	-44533.3869404486	-4752.222150280621	-961.3173986113842
63600000	-50288.38315617574	-5727.263465338524	-44561.119690837215	5.09290678766179	2020.9591480068586	115.91961590140924	5.757909294836114	9.1166285918943	0.328571887740238	0.19717986854291203	0.24545767905854332	0.228790564658297	0.20780572540074596	0.0024327235565351065	0.002200552389837091	0.0019613604310569892	0.8900587831791577	0.024993155215461416	2.355562104057979	1.024913320054892	2.1272726195024956	-44561.119690837215	-4752.222150280621	-977.1627298994822
63900000	-50212.09439299426	-5661.352116415676	-44550.74227657858	5.524207771391288	2020.5278470231292	106.592251181754	4.425662770084487	9.115810323096309	0.3415484149195085	0.19500979688819203	0.23911080549978542	0.22433098269250473	0.23218303173173954	0.002840770099425988	0.0032819794726064843	0.0021134518155302776	1.153484081677813	0.03416733961299583	2.4294148469000802	0.942568887414485	2.128290898742142	-44550.74227657858	-4752.222150280621	-911.3224170949269
64200000	-50278.20891574354	-5710.429627226324	-44567.77928851722	5.584569508175803	2020.4674852863448	112.31169274394585	5.120681027651514	9.803338253529668	0.32922717700896753	0.19873609318137098	0.23956745921120565	0.23246927059844605	0.20364816684647286	0.0025695980523446284	0.002434692013475865	0.0020149090991752553	0.9336817351791479	0.056447488471916094	2.3706350743577014	0.9718797132537176	2.1923817383771067	-44567.77928851722	-4752.222150280621	-960.2734629892393
64500000	-50282.96885072456	-5711.300411979078	-44571.66843874548	5.777608681511046	2020.2744461130094	114.94359255925593	5.1372668568256845	10.040192919609234	0.3342612834513096	0.196260491128416	0.24168584154127903	0.2277923838789857	0.24769925611528143	0.00248509470561293	0.002296722460169797	0.0019291019872369934	0.8969810104093553	0.06822177989053217	2.3148764639269115	0.9893296054360988	2.356061689461791	-44571.66843874548	-4752.222150280621	-961.040922628631
64800000	-50313.986644532546	-5734.471113385462	-44579.51553114709	6.33601495649949	2019.716039838021	122.76856565753232	5.784909253205039	8.269988441035242	0.3312060817945495	0.2005102521319223	0.24137799805753912	0.22690566801597967	0.2407860446541098	0.0025026330810076556	0.002404003068440271	0.0019242085304069655	0.9786195950943593	0.01529713483832921	2.3052562393765705	0.8744793163669912	2.2117030630466203	-44579.51553114709	-4752.222150280621	-984.4583321134166
65100000	-50311.35315612326	-5757.302921644142	-44554.05023447912	6.6541490032139	2019.3979057913066	125.88139535999981	6.466558352999372	8.422887341149929	0.32731468567170446	0.19766823373762024	0.24239022328560664	0.2326268573050594	0.21367637957718427	0.002037925601220673	0.0018667923985153595	0.0018108284861128388	0.9488653522879456	0.07282485287912144	2.1046820661996817	0.9344996792423007	2.110291406254563	-44554.05023447912	-4752.222150280621	-1007.3690407403383
65400000	-50308.73637416114	-5734.143280490747	-44574.593093670395	5.423028567506988	2020.6290262270136	117.34411127132387	5.398923079754319	8.486828447147573	0.32806003154347213	0.19782346694441202	0.2420215104861414	0.23209499102596476	0.2595419868104842	0.002292838955257834	0.002027842311309434	0.0019376858575654834	0.897335555562769	0.013707094610153719	2.1204997008192072	0.9295082731636531	2.1198027674334483	-44574.593093670395	-4752.222150280621	-984.1780167082164
65700000	-50349.62156853879	-5753.667561640188	-44595.9540068986	6.259585618228259	2019.7924691762921	123.90031562680333	5.5384917421015	8.956910868144009	0.32802519947392333	0.19844658563704579	0.2407565433136164	0.232771671575405	0.21441662559180794	0.0021734446910275512	0.0017582882494801045	0.0018221059973117352	0.780925506436628	0.034934602384938514	2.3009348281003503	0.8240485579566961	2.377550926742428	-44595.9540068986	-4752.222150280621	-1003.7273956378012
66000000	-50297.7918283685	-5731.382128611741	-44566.40969975676	5.941926916814282	2020.1101278777062	120.74030936302495	5.953654660307858	9.460968934962377	0.3320016249927632	0.19928476214549937	0.24362300427265426	0.2250906085890738	0.2607549550367844	0.002382185378629937	0.0022450345910328554	0.0018975329115569679	0.9600299425181668	0.019020758902982073	2.4016622477128022	0.9490423246374371	2.1072578341860058	-44566.40969975676	-4752.222150280621	-981.1009464819264
66300000	-50241.423119792446	-5707.260163372559	-44534.16295641989	6.909762064056988	2019.1422927304634	118.6266024128078	5.297480598355318	8.954302266221754	0.3339983995175364	0.1959096099958068	0.239619399092959	0.23047259139368825	0.21997599452214525	0.002726762929271476	0.0032136597882922733	0.0019673045934966733	1.2066527533692837	-0.010490049062990628	2.3031046330049594	0.8988725429892285	2.247938424212417	-44534.16295641989	-4752.222150280621	-957.1601915854828
66600000	-50258.09203899209	-5712.49153594092	-44545.600503051166	6.729899612546538	2019.322155181974	113.99090576676195	5.251376489228667	9.310084683284895	0.3309809275525414	0.19452340899075107	0.24196221989214112	0.23253344356455663	0.247734541438977	0.00256728403587122	0.0031634805466100135	0.0019538190148247537	1.2133520531922264	0.005718613399304063	2.2450411660089515	0.9072140185047308	2.5121053769145534	-44545.600503051166	-4752.222150280621	-962.3167824202574
66900000	-50278.57715388369	-5739.959981460967	-44538.617172422724	5.503335101481699	2020.5487196930387	119.76645491682534	5.9254557989432515	9.106477039900547	0.3356955125135604	0.197981620262007	0.23502519627601803	0.23129767094840514	0.2406823381318391	0.002490405762674019	0.002329418533989405	0.0019475531625243831	0.936988708656582	0.0013770337620174062	2.2649633046718356	0.7201598968233064	2.279227038807731	-44538.617172422724	-4752.222150280621	-989.7547391582831
67200000	-50273.942683600864	-5722.209270338002	-44551.73341326286	8.141811672553958	2017.9102431219665	124.23364732442505	5.631329337519781	9.548203635293076	0.3373215765356444	0.1993168613128624	0.23640470661050816	0.22695685554097572	0.20815244571733885	0.0024899538141347375	0.0027435975119245964	0.0018502512261934563	1.091204376843549	0.0014375541662011648	2.2162727004578286	0.9540557120834248	2.2131165719181563	-44551.73341326286	-4752.222150280621	-972.0413539107074
67500000	-50244.69832294468	-5717.138224909435	-44527.56009803525	5.35428006580184	2020.6977747287187	115.4541833933293	5.665172723245163	8.870423953697799	0.3243532423569375	0.1989865699136335	0.24060362573718674	0.2360565619922326	0.246732282502189	0.002489050589730536	0.002243466607881474	0.0020112389505620607	0.8191080364637103	0.03209762160528016	2.4147708648250474	0.9315400418266108	2.217561713808135	-44527.56009803525	-4752.222150280621	-967.0052576741663
67800000	-50234.930911123265	-5698.2003202583965	-44536.73059086487	6.72169160980795	2019.3303631847125	118.64723124055442	4.517533980539808	9.852581117126345	0.3291810496980628	0.2015814612875653	0.24098428172218767	0.22825320729217496	0.23188100077435775	0.0026393561798384196	0.0029019452979789015	0.0019478902194101444	1.044698490157085	0.05809983707696562	2.3022339549433215	0.9491513381760674	2.433029500055737	-44536.73059086487	-4752.222150280621	-948.0919670836234
68100000	-50218.58453216827	-5683.550692179462	-44535.03383998881	6.168681538730614	2019.8833732557898	111.02686789971239	4.999010200462375	9.767561802015477	0.3315213951419641	0.1950633690402587	0.24287465367651853	0.2305405821412499	0.23590168731245997	0.002702340738203566	0.0025260561777340255	0.002080739050073866	0.8540593329061081	0.06051377355092925	2.1811857298705917	0.9383749953756554	2.2078667052704657	-44535.03383998881	-4752.222150280621	-933.3180737509335
68400000	-50233.60931444577	-5667.112386961206	-44566.496927484564	5.535259344953839	2020.5167954495666	108.81677032285431	4.5218667608473755	9.497512599971639	0.32601956760876494	0.2009639411141482	0.24148775859080454	0.23152873268627389	0.22075174537889972	0.003099869751756998	0.0033017442848049376	0.00219606760260473	0.9527988585981416	0.08223282746469072	2.2948891770369118	1.0271627273587942	2.1437185392137263	-44566.496927484564	-4752.222150280621	-916.9428332488395
68700000	-50307.24648222505	-5703.081902264737	-44604.16457996031	5.813320006591532	2020.238734787929	114.75301497475392	5.0315932332764195	8.601830201682679	0.32263329568601884	0.20327003365762397	0.2426865936271214	0.2314100770292273	0.24450876727760187	0.002523139013454595	0.0024385428001171194	0.0020539079589128755	0.8518655833150709	0.036846680879532454	2.18085056176107	0.8253972263841843	2.4695127027663126	-44604.16457996031	-4752.222150280621	-953.1131032216306
69000000	-50293.74886986785	-5700.1633054782105	-44593.58556438964	5.994627403444898	2020.0574273910756	115.52165170067659	5.141830885978999	9.044333238078728	0.3316789264110484	0.19485206470348576	0.24088969984916553	0.23257930903629115	0.20567156232542289	0.0027033206201250845	0.002395667129770269	0.0020702954754104074	0.8740784529043867	0.06356920406117045	2.49100409207348	0.9405126277728791	2.1389885344652613	-44593.58556438964	-4752.222150280621	-950.1087797330699
69300000	-50266.85179850168	-5704.151116035734	-44562.70068246595	5.940927660022044	2020.1111271344985	113.69222226812897	5.0891065970216305	8.60247771140924	0.33686392102218565	0.19787296207035754	0.2364636819975389	0.2287994349099089	0.24099038014390542	0.0026447265023753688	0.0025870758409266242	0.002017395226751626	0.9320932911322675	0.016047878568598527	2.420834016440644	1.028831534896535	2.210738080244413	-44562.70068246595	-4752.222150280621	-954.1380892478687
69600000	-50314.523479263036	-5743.894818516893	-44570.628660746144	5.30663044879538	2020.745424345725	117.0815349898471	5.644046156291901	9.31310336401868	0.3221169276424109	0.1954311521856879	0.2486320893667361	0.23381983080515553	0.23450204956853668	0.0025791504855071775	0.0023305158450165247	0.0020051503654089503	0.892799770915539	-0.02472838457063311	2.25310653252122	0.6563527955698533	2.13797746194419	-44570.628660746144	-4752.222150280621	-993.6780845675596
69900000	-50277.21900963571	-5708.144634516586	-44569.07437511912	5.753230436716067	2020.2988243578045	116.83168992328733	4.991130902723174	8.845973280061072	0.3357326102457425	0.19249584021457047	0.24433884257136562	0.22743270696831158	0.2248736671230048	0.0027777041809905474	0.0029300285182602575	0.001991570616025544	1.0460137803050256	0.04110798082164451	2.39531095845944	1.0143523802998033	2.112747932708534	-44569.07437511912	-4752.222150280621	-958.0987628420652
70200000	-50339.73322946854	-5784.206565970366	-44555.526663498174	6.924401839974326	2019.1276529545462	131.17392770412414	6.55096979841976	9.766619210521768	0.33218631073337307	0.19931959674649552	0.2388877986643636	0.22960629385575812	0.22980221008775242	0.002207931318181888	0.002010380034726066	0.0017386271961873907	0.9233833649943279	-0.02549192217628425	2.4953527599139806	1.0432117656624809	2.1210016115328982	-44555.526663498174	-4752.222150280621	-1033.9123123805462
70500000	-50278.104436226975	-5754.677319815884	-44523.42711641109	6.172175465720217	2019.8798793288001	121.96091136832847	5.873960255318083	8.988203359474824	0.328381645749079	0.1988818952809832	0.2397672943981239	0.2329691645718045	0.231483032459066	0.0022946377023762682	0.0022530171115760786	0.0019370746564307886	0.969755612100621	0.03979609302242723	2.353051556178641	1.0516331272596906	2.1171492510743866	-44523.42711641109	-4752.222150280621	-1004.5909921180387
70800000	-50330.68447434511	-5728.109054375052	-44602.57541997005	6.062260102927952	2019.9897946915926	118.63100919945289	5.847506374557459	9.978706702007234	0.33161079458647313	0.1910367050799584	0.24479245313961445	0.23256004719394568	0.24807230155661258	0.002300569768574964	0.002102742945048983	0.0019103857524087771	0.9276864872929129	0.020996937686140086	2.5652925073782122	0.890787037650966	2.5957231069842104	-44602.57541997005	-4752.222150280621	-977.7982662726922
71100000	-50281.307114354546	-5717.695521594245	-44563.6115927603	5.423757023356107	2020.6282977711644	114.858212268657	5.013595688292492	9.625353017447772	0.3233181120086336	0.19901787217099595	0.24298296249815635	0.23468105332220557	0.24435845395881767	0.0025060413511782576	0.0028213983763392086	0.0019980492858845526	1.126939765033392	-0.03587023123064344	2.4831874842119106	0.8355806602788242	2.1778409137456314	-44563.6115927603	-4752.222150280621	-967.535656646314
71400000	-50193.32031435346	-5661.098913340943	-44532.22140101252	6.0035357746428915	2020.0485190198776	109.69890056123548	4.499706664077444	8.895107674354984	0.33636081961988457	0.19200814146211836	0.23721465183316923	0.23441638708481902	0.26874457871769064	0.0032884334543312375	0.004074913812507052	0.0021424892744036556	1.2201238288317464	0.013779937575436694	2.510852050655121	0.9544062498860472	2.143029673409847	-44532.22140101252	-4752.222150280621	-910.9036792041941
71700000	-50312.730956761945	-5722.334850014416	-44590.39610674753	6.257447875317517	2019.794606919203	120.68291599279927	5.531309742661139	8.69301197382576	0.33540055131489965	0.19799849100634315	0.2364394449752084	0.23016151270353993	0.23827946390467244	0.0023088095706053557	0.0020175874733698515	0.0019531525193143442	0.833577696492421	0.05290983129872846	2.4272464229673423	0.953155703582398	2.112342266091923	-44590.39610674753	-4752.222150280621	-972.3472123775268
72000000	-50304.47279402994	-5759.584508075983	-44544.88828595396	6.506990111292916	2019.5450646832276	124.94804930280162	6.071984017063657	9.278231779241766	0.33311579271036024	0.19495377721377907	0.23764468825927357	0.2342857418165778	0.23940377569850432	0.00228780456444029	0.0020279523436293233	0.0018204827505815316	0.8559404638747032	0.056010748470575175	2.3951032335876956	0.91410403040921	2.1608631146207444	-44544.88828595396	-4752.222150280621	-1009.4010591838579
72300000	-50273.59014755248	-5736.796346510486	-44536.793801042	5.4713122259917855	2020.5807425685286	118.58726648348613	5.72976205604493	8.866536864438661	0.33763907159086937	0.190318407146925	0.23995471044216624	0.23208781082003052	0.22427623576175346	0.0022413226742648727	0.0020656904434936626	0.0018968987126376303	0.8469904060119283	0.09796372201652963	2.0847866897675726	0.9425865830043826	2.1265180694891965	-44536.793801042	-4752.222150280621	-986.7856423252027
72600000	-50256.47670984063	-5753.843309578307	-44502.633400262326	5.895718584234857	2020.1563362102856	123.4663154834883	5.860544547726223	9.35024692711814	0.33177857560567264	0.19273711598881396	0.2458907286367168	0.2295935797687876	0.20323239619560646	0.0025456387669902224	0.003011068347161869	0.0018379955979884591	1.0842838762784326	0.02402927553671474	2.56250550891673	0.931524061013759	2.1928312800673897	-44502.633400262326	-4752.222150280621	-1003.6630679277603
72900000	-50264.59798744935	-5718.876111128558	-44545.72187632079	5.937331727305257	2020.1147230672152	114.95595755040698	5.21579938685915	9.236283231406997	0.327683064746988	0.19894295085156014	0.2377839071877746	0.23559007721366804	0.2201603336475609	0.00248750374883016	0.0024986704185978818	0.0018738158213878484	0.9533027203436051	0.034394594161590464	2.2560632369656477	0.9061822130655547	2.2191626974232523	-44545.72187632079	-4752.222150280621	-968.80620059449
73200000	-50230.49440632899	-5678.738413599232	-44551.755992729755	5.592138438141873	2020.4599163563787	108.49376477594072	4.80059392424363	9.689560976325058	0.33259856144670386	0.1982613006646322	0.23696227416607996	0.2321778637225748	0.22627969025317546	0.002846219394208333	0.0031807784649334767	0.002124859547357854	1.011967604672378	0.0072860444699218005	2.3962344842807135	0.9896053741368476	2.12293973453885	-44551.755992729755	-4752.222150280621	-928.5318948172985
73500000	-50265.12594121611	-5730.278775106315	-44534.847166109794	7.040609593069395	2019.0114452014511	121.44083965042725	5.678730309259426	9.54539840051312	0.32910994489796025	0.19861476080677523	0.23957836072904815	0.23269693356620708	0.24441707149319505	0.002643137738800216	0.0024056581168435667	0.0019561807138894884	0.9171117667887646	-0.03151127718461554	2.270760535051838	0.9621650701537956	2.4634306565048814	-44534.847166109794	-4752.222150280621	-979.9786226611167
73800000	-50267.02159736153	-5744.890400992591	-44522.13119636894	5.6448390613208845	2020.4072157331996	121.28064939951548	6.280766184738787	9.454633201239472	0.330719603934781	0.19960204116910504	0.2402554189954047	0.22942293590069965	0.24021636322227907	0.002347785083750837	0.0019122226887590835	0.0019145116474530378	0.8245219466672372	0.08896063733078743	2.337293982751514	0.9114370287247785	2.221166676494998	-44522.13119636894	-4752.222150280621	-994.6114027046085
74100000	-50288.27576664972	-5722.469388736408	-44565.80637791331	5.432055491544253	2020.619999302976	116.53553223503266	5.526742682517006	8.970280229262443	0.3266489832234667	0.19851099266939243	0.24099102633648392	0.2338489977706478	0.24775846045271815	0.002384201205200882	0.002020898956350243	0.002009276609517245	0.8050200975671806	-0.024550360330454143	2.22613582936951	1.0206925501761326	2.5684003046176747	-44565.80637791331	-4752.222150280621	-972.3757747078055
74400000	-50308.7880145329	-5750.849854160393	-44557.93816037251	5.63143714940136	2020.4206176451191	121.70428625925247	5.749827762792635	9.019867868507788	0.33250277832613745	0.19245216126676185	0.2402723644948679	0.2347726959122236	0.22594055228473622	0.002303051777903436	0.002273972538553889	0.0019705320146059116	0.9522653358451201	0.09011703427719553	2.474835231818744	0.8531277881841457	2.1484963920063955	-44557.93816037251	-4752.222150280621	-1000.7863770055877
74700000	-50265.88659749557	-5692.385884605836	-44573.500712889734	5.451898588979082	2020.6001562055415	110.68343841443114	5.020854855650333	8.718561854790574	0.3310487646411875	0.1980063366542785	0.23629712370901554	0.23464777499550893	0.2513706262070339	0.002477033427934384	0.0024482471300550646	0.0020126567039504355	1.0376673705514934	0.013789074794031988	2.3995640876851616	1.0473377096568819	2.2189293630915663	-44573.500712889734	-4752.222150280621	-942.3885322923221
75000000	-50274.286594889236	-5732.98423065994	-44541.3023642293	5.538897878871419	2020.513156915649	118.63256952706567	5.421179807077734	8.509675051134838	0.32813586572605336	0.19547175481155862	0.24310868859697443	0.23328369086540426	0.2216336159859559	0.0024962494378797154	0.002462360166870379	0.0018981260844554112	1.0522577269361268	0.016306430492518825	2.1429368442038066	0.9944654847406672	2.0993850028278436	-44541.3023642293	-4752.222150280621	-983.0205920238596
75300000	-50316.47492201461	-5761.143355984646	-44555.33156602996	7.03122158129672	2019.0208332132238	125.9797998869653	6.052166002260804	9.013305040195437	0.33336413026860384	0.19736620391625756	0.24017833091981425	0.22909133489531486	0.2302134909144908	0.002208635962257682	0.0020633496849779805	0.00179011356986202	1.0101820782088562	-0.036210795430056286	2.3827336990908283	0.9374015297496813	2.0849699609663364	-44555.33156602996	-4752.222150280621	-1011.0622463503231
75600000	-50320.122784449304	-5750.687227660695	-44569.43555678861	5.477584461163862	2020.5744703333567	119.69080751634574	6.034726857135298	9.488316366239879	0.3282326253075381	0.19768366392639378	0.24363236754618453	0.2304513432198742	0.262251415878186	0.0025289996023035916	0.0023132148202305008	0.0019336864251618027	0.9223347854527564	0.10123836334464442	2.5520733921677943	0.9046834320570164	2.0695442284565844	-44569.43555678861	-4752.222150280621	-1000.334789722526
75900000	-50156.35441186262	-5657.078825831127	-44499.275586031494	6.664284750190767	2019.3877700443297	108.7580620818155	4.3198729333797985	8.798048684185058	0.3285520918168803	0.19615288237138429	0.23872584514835044	0.23656918066337582	0.23789409889002372	0.0028372526842758675	0.003348359658418582	0.002110469321292897	1.1493030834833482	0.018170209464076614	2.328829666746063	0.9379312128583775	2.1597237954374204	-44499.275586031494	-4752.222150280621	-907.1291599690812
76200000	-50266.754859670524	-5727.340664278285	-44539.41419539224	6.68357947097013	2019.3684753235502	119.04777793976604	6.067322162885476	8.85542183149447	0.3281154148913585	0.19660048562023308	0.24322206997477544	0.2320620295136231	0.21006727147027565	0.0024252494445830344	0.00220393007325518	0.0019326280013278185	0.9563535062191454	-0.017446368098087632	2.2493059929763612	0.9859671395171395	2.061658130899121	-44539.41419539224	-4752.222150280621	-977.2424985383054
76500000	-50230.8803611307	-5683.265627473108	-44547.614733657596	5.925667197923881	2020.1263875965965	112.68746933299882	4.692072508192172	8.78988875659627	0.33362498444271715	0.1954401825823403	0.23888477780501674	0.23205005516991578	0.24226702473387585	0.0027703086616306617	0.003328775072035181	0.0019353772723250823	1.1490623966134579	0.0032237216247349735	2.1514076850006565	0.9167889815775898	2.1419444028174595	-44547.614733657596	-4752.222150280621	-933.2523312267302
76800000	-50227.46573932029	-5679.071666104714	-44548.394073215575	5.501471447547721	2020.5505833469726	108.62536345991725	4.724106691947385	8.115872211687782	0.3202633751438425	0.19636391081509938	0.24818587105185802	0.23518684298918982	0.2318249852725295	0.0026121381155737437	0.0022112715434473656	0.002089824375689292	0.8338888960896805	0.05017931326303383	2.403011453386019	0.9546719722846458	2.0593516266123206	-44548.394073215575	-4752.222150280621	-929.2529422233613
